GO	obs	exp	oddsratio	p_val	pval_adj
cytoplasmic sequestering of transcription factor	20	26.421580348009886	0.7569569926011799	0.9131278832936709	1.0
nuclear replication fork	7	36.84142589033224	0.19000350368732358	0.9999999996961755	1.0
negative regulation of growth hormone secretion	4	1.5301016816913593	2.614205348482749	0.07768587677771864	1.0
DNA replication factor A complex	43	40.80314372105138	1.0538403681335762	0.3895662011875972	1.0
negative regulation of nucleic acid-templated transcription	55	75.7352902403656	0.7262136294116418	0.9939351172891274	1.0
retina vasculature morphogenesis in camera-type eye	8	10.676411910340176	0.749315413004246	0.8324806978692986	1.0
negative regulation of synapse maturation	2	10.387206101300938	0.1925445572654529	0.9996038850040677	1.0
retinol transmembrane transporter activity	11	10.091996374777843	1.0899726467888418	0.4327718207841649	1.0
retinol transport	11	10.091996374777843	1.0899726467888418	0.4327718207841649	1.0
female genitalia morphogenesis	6	2.732239857859496	2.1960004656035386	0.06582623243850429	1.0
maintenance of gastrointestinal epithelium	13	14.173659240194866	0.9171943377285026	0.6581378464511973	1.0
urinary bladder development	13	5.172125608918267	2.5134733730333565	0.0034414839495393854	1.0
heart trabecula formation	34	31.73164249943043	1.07148566295017	0.37081004762651565	1.0
protein-lysine N-methyltransferase activity	11	17.711769048649472	0.6210559752549818	0.9632331486221933	1.0
behavioral response to formalin induced pain	2	1.420912926410414	1.4075457847037163	0.4250302099748948	1.0
maternal process involved in parturition	3	2.696119976818805	1.1127101263274448	0.5111503900332567	1.0
smooth muscle cell migration	6	9.838775354388822	0.6098319947231599	0.9244576749589886	1.0
smooth muscle cell proliferation	2	5.320119649758693	0.3759313947179205	0.9679886242120107	1.0
FACT complex	4	18.008415246446503	0.22211837883898736	0.9999787388816828	1.0
homeostasis of number of cells	23	13.657979917106095	1.6839972045348657	0.014901714890501717	1.0
osteoblast proliferation	4	7.980383840525925	0.5012290235573921	0.9554874913894987	1.0
protein kinase activator activity	31	24.113184378722334	1.2856037391459025	0.10546286872571092	1.0
negative regulation of viral transcription	4	6.449516304831862	0.6202015486034622	0.8827983639953746	1.0
ubiquitin protein ligase activity involved in ERAD pathway	17	8.705039551537173	1.9528917587741537	0.0097672758340555	1.0
positive regulation of Schwann cell chemotaxis	2	6.887422864049876	0.2903843773611396	0.9914478750522655	1.0
somatodendritic compartment	32	30.67625958324725	1.0431519499031643	0.43235942166964225	1.0
main axon	10	7.504777065561301	1.332484617816169	0.23136142389050177	1.0
cardiac muscle hypertrophy	3	15.929855029012582	0.18832563099514635	0.9999790091071558	1.0
Rac guanyl-nucleotide exchange factor activity	38	41.395023838914625	0.9179847352636857	0.719750242817164	1.0
regulation of non-canonical Wnt signaling pathway	2	6.887422864049876	0.2903843773611396	0.9914478750522655	1.0
regulation of epithelial to mesenchymal transition	13	23.54630512464316	0.5521036073891026	0.9924798586612728	1.0
regulation of modification of postsynaptic actin cytoskeleton	2	6.887422864049876	0.2903843773611396	0.9914478750522655	1.0
NMDA selective glutamate receptor signaling pathway	2	6.887422864049876	0.2903843773611396	0.9914478750522655	1.0
protein localization to membrane	16	13.661691901087293	1.1711580173116485	0.3034336186842578	1.0
signal transducer activity	32	72.58226927737738	0.4408790234666008	0.9999999524231072	1.0
positive regulation of dendritic spine morphogenesis	37	48.917680776888204	0.7563727350189736	0.9646113465744819	1.0
negative regulation of viral release from host cell	9	9.61893450967085	0.9356545666208065	0.6235353046820621	1.0
cell-cell contact zone	10	19.900868177844913	0.5024906406411316	0.9941905164495332	1.0
sialate O-acetylesterase activity	5	5.319500479221032	0.9399378794176142	0.6156898069427957	1.0
regulation of immune system process	5	5.319500479221032	0.9399378794176142	0.6156898069427957	1.0
carboxylic ester hydrolase activity	73	64.10255828978838	1.1388001032655977	0.15301581693835947	1.0
3-oxo-lignoceroyl-CoA reductase activity	10	2.98681483952495	3.3480481841956067	0.0014980339460743581	1.0
3-oxo-arachidoyl-CoA reductase activity	10	2.98681483952495	3.3480481841956067	0.0014980339460743581	1.0
long-chain-3-hydroxyacyl-CoA dehydrogenase activity	10	2.98681483952495	3.3480481841956067	0.0014980339460743581	1.0
3-oxo-cerotoyl-CoA reductase activity	10	2.98681483952495	3.3480481841956067	0.0014980339460743581	1.0
3-oxo-behenoyl-CoA reductase activity	10	2.98681483952495	3.3480481841956067	0.0014980339460743581	1.0
AMP catabolic process	4	2.2952206490350977	1.7427518359429126	0.209549717348398	1.0
energy homeostasis	81	52.188656158388916	1.55206142411812	0.0001819225333236798	1.0
GTP metabolic process	23	12.200438625639663	1.885178123978647	0.004524551142573619	1.0
ADP metabolic process	4	2.2952206490350977	1.7427518359429126	0.209549717348398	1.0
deaminase activity	20	10.161341222879685	1.9682441088551574	0.005010624810859833	1.0
AMP metabolic process	6	2.9144097791548407	2.0587358863927365	0.0826286912425932	1.0
negative regulation of autophagosome assembly	15	6.993248057544193	2.1449260596180717	0.006896255918420496	1.0
cortical actin cytoskeleton organization	49	28.141066908517754	1.7412275149087775	0.0003109791027963109	1.0
endoplasmic reticulum mannose trimming	19	13.732993762435182	1.3835293548280805	0.10900076756561589	1.0
positive regulation of mitochondrial translation	10	20.33859510655091	0.49167604486010325	0.9954745911060543	1.0
actin polymerization-dependent cell motility	21	13.403939047705238	1.5667036328097308	0.03644377684154758	1.0
positive regulation of B cell proliferation	65	94.65625172884847	0.6866952664278158	0.9993551037559881	1.0
HAUS complex	5	8.563287049931501	0.5838879358878897	0.9264090812186352	1.0
spindle assembly	17	54.5123263224984	0.31185607268761406	0.9999999995619002	1.0
regulation of androgen receptor signaling pathway	32	35.9298769527767	0.8906237013296258	0.7635411869369864	1.0
histone methyltransferase activity	7	2.513541821265769	2.7849148722239843	0.01752108243085141	1.0
histone methylation	25	15.078070510372916	1.6580370799301756	0.013640486531062044	1.0
protein-arginine N-methyltransferase activity	20	14.461382145437938	1.3829936723101743	0.10264752611734679	1.0
developmental cell growth	4	2.1130453464803542	1.8930024415532292	0.17371525332327964	1.0
histone-arginine N-methyltransferase activity	16	7.284433033997602	2.196464697434305	0.004374518569550757	1.0
progesterone receptor binding	4	2.1130453464803542	1.8930024415532292	0.17371525332327964	1.0
peptidyl-arginine N-methylation	20	14.461382145437938	1.3829936723101743	0.10264752611734679	1.0
Rb-E2F complex	4	2.1130453464803542	1.8930024415532292	0.17371525332327964	1.0
peptidyl-arginine methylation	16	7.284433033997602	2.196464697434305	0.004374518569550757	1.0
protein autoubiquitination	70	119.47894631469987	0.5858772792959229	0.9999994280880683	1.0
peroxisome proliferator activated receptor binding	11	17.347084014550227	0.6341123378876543	0.9563495650590266	1.0
protein methylation	48	30.98528073718008	1.5491226433331455	0.0033349931838016393	1.0
histone arginine methylation	16	7.284433033997602	2.196464697434305	0.004374518569550757	1.0
positive regulation of synaptic vesicle clustering	9	2.440489231452047	3.6877851719284833	0.0013905703914068176	1.0
beta-1 adrenergic receptor binding	10	5.464210892373981	1.8300904187201676	0.057110047993093785	1.0
receptor clustering	66	40.87604841871915	1.6146374846198528	0.00025041055466939766	1.0
neuroligin clustering involved in postsynaptic membrane assembly	7	1.6027816254416962	4.367407193148307	0.0019737452948748275	1.0
nerve growth factor signaling pathway	12	7.322002196953953	1.6388959846245545	0.07484719513799418	1.0
positive regulation of phosphoprotein phosphatase activity	26	14.530891118511763	1.78929150235508	0.00506127034568742	1.0
negative regulation of activin receptor signaling pathway	10	13.409663223865063	0.7457308832486624	0.8570546678574686	1.0
cellular response to nerve growth factor stimulus	28	15.185627192852204	1.843848768602686	0.002541143945451363	1.0
mitotic cell cycle arrest	17	11.802392466276405	1.4403859258684195	0.09667755789704631	1.0
type II activin receptor binding	7	1.6027816254416962	4.367407193148307	0.0019737452948748275	1.0
regulation of skeletal muscle cell differentiation	6	2.185745543362111	2.7450587824467467	0.028454524749809345	1.0
mitochondrial respiratory chain complex III assembly	11	3.7881262015153228	2.903810331239701	0.00250677905175999	1.0
protein-arginine omega-N asymmetric methyltransferase activity	16	7.284433033997602	2.196464697434305	0.004374518569550757	1.0
interleukin-2 secretion	11	6.5935142211283315	1.6683061006756421	0.07799008583313964	1.0
sympathetic neuron projection guidance	11	4.662467345946374	2.359265852995964	0.010314534450006383	1.0
sympathetic neuron projection extension	11	4.662467345946374	2.359265852995964	0.010314534450006383	1.0
positive regulation of protein localization to nucleus	38	40.48260910801166	0.9386746762940154	0.6714311130930138	1.0
mitochondrion organization	134	102.25482238688639	1.3104516429846613	0.0018726073880464954	1.0
positive regulation of lipophagy	4	3.3883265413434995	1.1805237633365664	0.44540719314517946	1.0
Atg1/ULK1 kinase complex	6	9.000364768972581	0.6666396478378418	0.8821496601417587	1.0
cellular lipid metabolic process	54	48.33794003826019	1.1171349039131209	0.2311054925556879	1.0
endothelial cell migration	50	30.873518457724398	1.6195109108949082	0.001202581722076726	1.0
regulation of cellular respiration	7	4.66319110678865	1.501117976874127	0.19851302338333437	1.0
1-phosphatidylinositol-4-phosphate 3-kinase activity	40	23.99541792512219	1.6669849270731678	0.002151589352809266	1.0
phosphatidylinositol 3-kinase activity	32	16.71351110545408	1.9146186458426149	0.0007519736637891432	1.0
vasculature development	24	37.80278893202757	0.6348737931255262	0.9926014740873086	1.0
adipose tissue development	17	19.530800217253553	0.8704200447958175	0.7452675336562413	1.0
negative regulation of fibroblast apoptotic process	18	14.098010767057387	1.276775872668528	0.1863499386317086	1.0
dentate gyrus development	8	15.671490028481971	0.5104811339228428	0.9869431495316152	1.0
positive regulation of protein import into nucleus	38	26.94996066802112	1.4100206107198843	0.02851528945570267	1.0
glucose import	17	13.333124050804749	1.275020012955923	0.1959047783988674	1.0
dorsal/ventral neural tube patterning	5	17.752370742387104	0.28165252250289957	0.999878969234345	1.0
developmental growth	30	31.918983171729867	0.9398795644145244	0.6557266288539589	1.0
cerebellar cortex morphogenesis	2	3.1335033316465433	0.6382632435080489	0.8196282834793011	1.0
homeostasis of number of cells within a tissue	39	52.82187241093621	0.7383305100696405	0.9780887247533125	1.0
protein localization to nucleus	23	10.014435808723412	2.296684550113654	0.0004210999639440079	1.0
positive regulation of organ growth	10	13.409663223865063	0.7457308832486624	0.8570546678574686	1.0
positive regulation of hh target transcription factor activity	2	4.080991529927965	0.4900769789236252	0.9128533989831402	1.0
regulation of stem cell population maintenance	2	4.6640958078414965	0.42880765798968073	0.945287179563655	1.0
epithelial-mesenchymal cell signaling	2	4.080991529927965	0.4900769789236252	0.9128533989831402	1.0
smoothened signaling pathway involved in regulation of cerebellar granule cell precursor cell proliferation	2	4.080991529927965	0.4900769789236252	0.9128533989831402	1.0
positive regulation of neuroblast proliferation	17	26.096294996802616	0.651433469850141	0.9746300934175115	1.0
myoblast migration	16	13.661691901087293	1.1711580173116485	0.3034336186842578	1.0
renal system development	15	24.96727070038013	0.6007865328977117	0.9863830251568534	1.0
left/right axis specification	6	8.526504644356788	0.7036881172604604	0.8503548565585213	1.0
cell development	20	47.451739698658955	0.42148085880537745	0.9999968420492165	1.0
central nervous system neuron differentiation	21	8.230114319160547	2.5516048970437573	0.00020282742346929315	1.0
determination of left/right asymmetry in lateral mesoderm	2	4.080991529927965	0.4900769789236252	0.9128533989831402	1.0
negative regulation of TORC1 signaling	12	28.91149924089248	0.4150597622079445	0.9998450143047182	1.0
regulation of cAMP-dependent protein kinase activity	2	8.710108086327681	0.22961827570652246	0.9982449422904464	1.0
kidney morphogenesis	2	1.8217115622181956	1.097868642588354	0.5498025850048605	1.0
negative regulation of wound healing	8	5.246005089058524	1.5249699274378177	0.1680509422117416	1.0
receptor ligand activity	12	10.638307138049804	1.127999017539159	0.38269661921147263	1.0
positive regulation of meiotic nuclear division	6	2.185745543362111	2.7450587824467467	0.028454524749809345	1.0
3-hydroxyacyl-CoA dehydratase activity	2	1.3480417861590062	1.4836335346092107	0.40041564630714027	1.0
3-hydroxy-behenoyl-CoA dehydratase activity	2	1.3480417861590062	1.4836335346092107	0.40041564630714027	1.0
3-hydroxy-lignoceroyl-CoA dehydratase activity	2	1.3480417861590062	1.4836335346092107	0.40041564630714027	1.0
3R-hydroxyacyl-CoA dehydratase activity	2	1.3480417861590062	1.4836335346092107	0.40041564630714027	1.0
very-long-chain 3-hydroxyacyl-CoA dehydratase activity	2	1.3480417861590062	1.4836335346092107	0.40041564630714027	1.0
3-hydroxy-arachidoyl-CoA dehydratase activity	2	1.3480417861590062	1.4836335346092107	0.40041564630714027	1.0
transcription cofactor activity	75	82.87733208558424	0.9049519104035634	0.8168450891167897	1.0
beta-glucosidase activity	8	7.833363258116097	1.021272694294019	0.5265440339525589	1.0
beta-glucuronidase activity	16	13.588791112757734	1.1774410149684706	0.29653474386079304	1.0
glycosyl compound metabolic process	8	7.833363258116097	1.021272694294019	0.5265440339525589	1.0
leucine binding	15	11.365956291570518	1.3197305721758446	0.18059432896365324	1.0
vitamin D binding	15	13.407061325610597	1.118813410015998	0.37189306050593246	1.0
positive regulation of bone mineralization	44	23.77304987614781	1.8508353042302106	0.00018272550225523616	1.0
glucocorticoid receptor binding	35	26.880179285405045	1.3020746486986312	0.08004871975501027	1.0
endothelial cell chemotaxis	7	8.161692020584743	0.857665295669719	0.7056586568477579	1.0
regulation of type B pancreatic cell proliferation	10	5.063423357199907	1.9749484280789114	0.03838952503239341	1.0
cGMP binding	25	27.547190954006012	0.9075335500356856	0.7102189609334044	1.0
negative regulation of vascular associated smooth muscle cell migration	5	1.894364883277832	2.639407035115889	0.04975190018976153	1.0
negative regulation of smooth muscle contraction	4	2.4409627450786386	1.6386976851918873	0.23957381593675292	1.0
cGMP-dependent protein kinase activity	4	1.821570218263335	2.1959076624636276	0.1215872611813523	1.0
protein transporter activity	58	57.78460758288737	1.0037275050592611	0.5073891051932026	1.0
retromer complex	12	30.043026941362914	0.39942712907794686	0.9999239266969705	1.0
cellular response to leucine	19	10.088863187452546	1.8832647095096082	0.009286709065887425	1.0
regulation of response to reactive oxygen species	2	3.6072387252719293	0.5544407100057486	0.873977812893377	1.0
oxidoreductase activity	6	2.404340488326139	2.4954868202452882	0.04109346726306837	1.0
cellular response to leucine starvation	17	8.377128121315286	2.029335084030068	0.006974753549589166	1.0
fibroblast growth factor receptor binding	14	15.485547694235342	0.9040687663382838	0.6808732807242845	1.0
T cell differentiation in thymus	22	13.585626390222451	1.6193585314427135	0.0244518003096892	1.0
somite development	19	34.925798133560534	0.5440104740725372	0.9985697646100892	1.0
pancreas morphogenesis	16	5.317230187249611	3.0090854517389545	0.00021023039124606636	1.0
negative regulation of inward rectifier potassium channel activity	3	0.437170332931938	6.862313780260708	0.014390337192909317	1.0
receptor internalization involved in canonical Wnt signaling pathway	8	3.5335325473144983	2.2640232947847156	0.03211622014489331	1.0
caveolin-mediated endocytosis	5	3.0238302888781146	1.6535319519717733	0.1978278173948732	1.0
response to bacterium	21	25.326215358584367	0.8291803454511024	0.8279417306025725	1.0
positive regulation of gap junction assembly	3	0.437170332931938	6.862313780260708	0.014390337192909317	1.0
nitric oxide homeostasis	3	0.437170332931938	6.862313780260708	0.014390337192909317	1.0
patched binding	5	8.19877594126554	0.6098471327694576	0.9091472442810054	1.0
mammary gland involution	3	3.3155785614026656	0.9048194589395707	0.6461632199913863	1.0
positive regulation of cell adhesion molecule production	6	3.971046103175557	1.5109368776156826	0.21881500285883326	1.0
vesicle organization	24	41.85575796012435	0.5733978111891943	0.9987472607605492	1.0
negative regulation of MAPK cascade	49	33.75479220001783	1.451645731060792	0.009317700726490985	1.0
cytokine binding	35	30.709157055105344	1.1397251945794231	0.2474994942710759	1.0
vascular endothelial growth factor signaling pathway	60	45.51751820063599	1.3181738014697306	0.025173461065347104	1.0
vascular endothelial growth factor-activated receptor activity	59	41.324784933374296	1.4277146292502791	0.006564280428853684	1.0
negative regulation of cytokine-mediated signaling pathway	8	29.427066928716055	0.2718585586317233	0.9999989126046132	1.0
luteinizing hormone signaling pathway	5	2.0765300281135906	2.407863085198058	0.06681634825338074	1.0
ovarian cumulus expansion	5	2.0765300281135906	2.407863085198058	0.06681634825338074	1.0
primary follicle stage	5	2.0765300281135906	2.407863085198058	0.06681634825338074	1.0
negative regulation of smooth muscle cell differentiation	6	3.5702428171196106	1.6805579640772617	0.16023695381500458	1.0
positive regulation of cytokine biosynthetic process	5	2.0765300281135906	2.407863085198058	0.06681634825338074	1.0
chromocenter	7	8.198139736102098	0.8538522427440633	0.7098354005288002	1.0
embryonic camera-type eye morphogenesis	13	6.483698679325838	2.0050284016825586	0.018236652876587496	1.0
positive regulation of stem cell population maintenance	26	12.05328946159078	2.157087497388331	0.00045242549310232655	1.0
histone H2A monoubiquitination	13	17.45513354500647	0.7447665734828488	0.8836391088622	1.0
lateral ventricle development	7	6.8860869012023675	1.0165425009053752	0.5362222924855655	1.0
histone demethylase activity (H3-K36 specific)	28	23.31383044939624	1.2010038445108928	0.19643262638049586	1.0
negative regulation of neural precursor cell proliferation	13	7.321718034956167	1.7755395575101285	0.040548455252397565	1.0
initiation of neural tube closure	5	1.3843161754105267	3.611891624770781	0.017024439453138973	1.0
third ventricle development	5	3.388195083475746	1.475711957786917	0.26231796634150295	1.0
fourth ventricle development	5	1.3843161754105267	3.611891624770781	0.017024439453138973	1.0
positive regulation of interleukin-6 biosynthetic process	25	11.361544726482965	2.2004050155016994	0.0004396149930895064	1.0
astrocyte activation	20	12.967137451427343	1.5423604534860949	0.04577856154408541	1.0
regulation of entry of bacterium into host cell	3	1.7487703110688964	1.7154911545623837	0.26642661327128914	1.0
inactivation of MAPK activity	13	12.387429935351044	1.049450940820324	0.47157055748957455	1.0
positive regulation of cell adhesion	70	46.302059263286665	1.5118118095344337	0.0008986226758920472	1.0
kininogen binding	3	2.768995912182601	1.0834252180731156	0.5284277359986589	1.0
positive regulation of trophoblast cell migration	3	3.0969427203555258	0.9686972833826268	0.6016964115549327	1.0
adrenergic receptor binding	3	2.768995912182601	1.0834252180731156	0.5284277359986589	1.0
positive regulation of dendritic cell chemotaxis	10	11.769145712584892	0.8496793432769616	0.7355983534085392	1.0
mitochondrial ribosome binding	5	7.178199667207184	0.6965534858053546	0.8408832173641291	1.0
complement component C1q binding	20	19.492064457453864	1.0260585811038552	0.4866281989248395	1.0
blood coagulation	76	69.17075441617244	1.0987302457732173	0.22621261605655715	1.0
negative regulation of defense response to virus	6	15.235069846109463	0.3938281911803774	0.9973703399115892	1.0
negative regulation of interleukin-12 production	33	23.345757480163474	1.4135330596164886	0.03772538504720244	1.0
regulation of lipoprotein lipase activity	22	11.87297551815706	1.8529474744015029	0.00647771916709205	1.0
choline O-acetyltransferase activity	3	3.9715083364549395	0.7553805118480174	0.7577993781361413	1.0
protein localization to basolateral plasma membrane	9	2.440489231452047	3.6877851719284833	0.0013905703914068176	1.0
positive regulation of ER-associated ubiquitin-dependent protein catabolic process	3	0.437170332931938	6.862313780260708	0.014390337192909317	1.0
negative regulation of peptidyl-tyrosine autophosphorylation	3	0.437170332931938	6.862313780260708	0.014390337192909317	1.0
cellular response to peptide hormone stimulus	13	9.872547092848164	1.3167827793313251	0.2034175419495088	1.0
negative regulation of epithelial cell differentiation	9	7.54151133052562	1.1933947461659158	0.34982939840668603	1.0
beta-catenin destruction complex disassembly	16	6.847250889226924	2.3367042129526014	0.002501483634797324	1.0
regulation of peptidase activity	3	0.437170332931938	6.862313780260708	0.014390337192909317	1.0
calcium ion homeostasis	46	32.446056268069334	1.4177377866803895	0.016290953800854515	1.0
positive regulation of toll-like receptor 3 signaling pathway	7	14.213424515734904	0.49249215009730296	0.9866300708437081	1.0
regulation of cell communication by electrical coupling involved in cardiac conduction	3	0.437170332931938	6.862313780260708	0.014390337192909317	1.0
maintenance of protein location in cell	3	4.846133294506306	0.6190502443258985	0.8603953481358648	1.0
inward rectifier potassium channel inhibitor activity	3	0.437170332931938	6.862313780260708	0.014390337192909317	1.0
receptor-mediated endocytosis of virus by host cell	10	8.92607652492086	1.120313048188735	0.40777243560167925	1.0
angiotensin-activated signaling pathway involved in heart process	3	0.437170332931938	6.862313780260708	0.014390337192909317	1.0
membrane depolarization	51	35.721043983339065	1.427729828495139	0.010741005236209925	1.0
protein localization to plasma membrane raft	3	0.437170332931938	6.862313780260708	0.014390337192909317	1.0
posttranscriptional regulation of gene expression	33	40.709488736982024	0.810621823654139	0.9011318145165497	1.0
negative regulation of pinocytosis	3	2.659682163650524	1.1279543251447668	0.5023867516858164	1.0
negative regulation of tyrosine phosphorylation of STAT protein	19	21.3890236605621	0.8883060910832001	0.7248002446580725	1.0
histone H3-K36 demethylation	28	23.31383044939624	1.2010038445108928	0.19643262638049586	1.0
adrenal gland development	32	17.260070431499003	1.8539901170739814	0.001225462931988958	1.0
hormone metabolic process	26	15.624102161600305	1.664095621692795	0.01162039033038111	1.0
R-SMAD binding	30	14.892970932000255	2.014373098354711	0.0005064109421486976	1.0
positive regulation of natural killer cell differentiation	17	12.385506869305038	1.3725720052790933	0.12984085537994636	1.0
negative regulation of apoptotic process in bone marrow	7	4.408129223957943	1.5879752258521325	0.16541400380492016	1.0
positive regulation of natural killer cell proliferation	5	16.36629590083369	0.30550590251428256	0.9996510308673727	1.0
lymphocyte differentiation	4	6.595305380688557	0.6064920074379324	0.8926771520123125	1.0
forebrain neuron differentiation	4	10.568692435815139	0.3784763370012375	0.9926849877206814	1.0
epithelial cell morphogenesis involved in placental branching	6	3.388063625607993	1.7709230590152485	0.1361699952968954	1.0
protein to membrane docking	10	2.4403945287267286	4.097698090323732	0.0003664945195626918	1.0
membrane invagination	12	3.3144208873239633	3.6205419914815655	0.0002788420979124973	1.0
phosphatidylinositol-5-phosphate binding	5	3.6796943357980787	1.3588085160653878	0.31687892636390125	1.0
negative regulation of protein transport	8	2.185575928218871	3.6603624228784293	0.0026309832645640494	1.0
phosphatidylinositol-4-phosphate binding	14	9.216213694222038	1.5190619992651735	0.09111896313322113	1.0
clathrin-coated vesicle	88	83.89525424642073	1.048927031575858	0.34531412126174366	1.0
GABA-A receptor complex	10	15.998459917551141	0.625060165261875	0.9547096360966159	1.0
enhancer binding	10	17.894809865738495	0.5588212490117628	0.9825920797339689	1.0
GABA-A receptor activity	10	17.74892688991128	0.563414343978403	0.9812073288721983	1.0
chloride channel activity	143	114.38647588518471	1.2501477897049305	0.006413765670880654	1.0
benzodiazepine receptor activity	2	3.2428253387141233	0.6167461368095327	0.8337811359298913	1.0
cellular response to growth factor stimulus	100	78.04901616104338	1.2812461311961165	0.010893299456994788	1.0
biomineral tissue development	34	54.54943573241479	0.6232878405339077	0.9986521131800788	1.0
intracellular cyclic nucleotide activated cation channel activity	16	21.46445954834466	0.74541825588308	0.9032654419533769	1.0
phosphatidylinositol-3	4	21.40147844918432	0.1869029753947888	0.9999987613513521	1.0
phosphatidylinositol dephosphorylation	23	46.2040417569877	0.497791949045704	0.9999259289044684	1.0
phosphoric ester hydrolase activity	4	21.40147844918432	0.1869029753947888	0.9999987613513521	1.0
phosphatidylinositol-3-phosphatase activity	8	25.120030274950306	0.31847095375428747	0.9999739587632789	1.0
phosphatidylinositol phosphate 5-phosphatase activity	4	21.40147844918432	0.1869029753947888	0.9999987613513521	1.0
phosphatidylinositol-4	11	37.93144837113449	0.2899968356697633	0.999999890979902	1.0
phosphatidylinositol-3	8	25.120030274950306	0.31847095375428747	0.9999739587632789	1.0
phosphatidylinositol phosphate 4-phosphatase activity	4	21.40147844918432	0.1869029753947888	0.9999987613513521	1.0
nucleotide-excision repair complex	20	9.687695644428358	2.0644744358275244	0.0030637197926535803	1.0
chloride channel complex	84	64.0751278011403	1.3109610996125882	0.011141636511224465	1.0
snRNA 3'-end processing	3	8.85559047703877	0.3387690530381406	0.9925013360747131	1.0
co-SMAD binding	12	12.05984194295071	0.9950379164806809	0.5471743554324037	1.0
embryonic foregut morphogenesis	4	2.8417620069374356	1.4075774080429755	0.3259859063220564	1.0
sulfurtransferase activity	18	6.919576336600909	2.6013153297824743	0.0004502744460151562	1.0
tRNA wobble position uridine thiolation	18	6.919576336600909	2.6013153297824743	0.0004502744460151562	1.0
tRNA thio-modification	4	5.1739322195866	0.7731063783281649	0.7581676243382218	1.0
tRNA wobble uridine modification	7	9.76548900287865	0.7168099823712417	0.8521759213184017	1.0
protein urmylation	4	5.1739322195866	0.7731063783281649	0.7581676243382218	1.0
chromatin assembly	8	15.671490028481971	0.5104811339228428	0.9869431495316152	1.0
DNA replication-dependent nucleosome assembly	4	16.40340605350915	0.2438517943743938	0.9999208635647253	1.0
chromatin silencing complex	34	41.620479556966146	0.8169055321302591	0.8958307956175864	1.0
rDNA heterochromatin	3	23.9204173787078	0.12541587182631603	0.9999999838161632	1.0
RNA polymerase I CORE element sequence-specific DNA binding	7	24.646570505384314	0.28401517357032585	0.999989884588746	1.0
chromatin silencing at rDNA	10	26.86978623584656	0.3721652235051709	0.9999230058802413	1.0
RNA polymerase I transcriptional preinitiation complex assembly	7	24.646570505384314	0.28401517357032585	0.999989884588746	1.0
lysine-acetylated histone binding	13	52.546140511879265	0.247401614530777	1.0	1.0
regulation of dendrite development	4	13.084588898237376	0.30570314674073096	0.9988980644498782	1.0
regulation of transforming growth factor beta receptor signaling pathway	17	8.194958710284894	2.0744460833786196	0.005726990032999993	1.0
clathrin binding	51	59.699824055894126	0.8542738744464491	0.8815687543858728	1.0
protein localization to organelle	26	54.09121733108046	0.48066952978446964	0.9999893938820414	1.0
retrograde vesicle-mediated transport	79	74.4954989305442	1.060466754825759	0.3203513232239484	1.0
regulation of protein localization to nucleus	14	7.066388633632572	1.9812100247878826	0.01603592826423187	1.0
phospholipase C-activating G-protein coupled acetylcholine receptor signaling pathway	10	9.071859690793799	1.1023098174840695	0.4266341661664871	1.0
adenylate cyclase-inhibiting G-protein coupled acetylcholine receptor signaling pathway	10	9.071859690793799	1.1023098174840695	0.4266341661664871	1.0
regulation of locomotion	10	16.29018790915532	0.6138664609497755	0.9606803759273865	1.0
G-protein coupled acetylcholine receptor activity	10	9.071859690793799	1.1023098174840695	0.4266341661664871	1.0
AP-2 adaptor complex	17	20.88010116397985	0.8141723005311203	0.8279828328942447	1.0
clathrin-sculpted acetylcholine transport vesicle membrane	3	3.7164205687533394	0.8072283382626794	0.7182192993576684	1.0
SMAD protein complex assembly	2	15.34685903301123	0.13031982607633147	0.9999956428673302	1.0
zygotic specification of dorsal/ventral axis	3	3.2062601773113806	0.935669544608092	0.6243819031844071	1.0
embryonic pattern specification	7	20.195035290456726	0.34661984489365505	0.9997400306963513	1.0
nodal signaling pathway	2	3.9716624142147334	0.5035674716063285	0.9050333151203128	1.0
I-SMAD binding	4	3.862034552851274	1.0357235144483283	0.54324937211975	1.0
vesicle fusion	42	48.725613028474655	0.8619696580411561	0.8468316290965228	1.0
tertiary branching involved in mammary gland duct morphogenesis	4	13.595120557828304	0.2942232092010932	0.9992586615200397	1.0
protein-arginine omega-N symmetric methyltransferase activity	16	12.34954079792988	1.2955947319662313	0.18860202511407348	1.0
peptidyl-arginine methylation	16	12.34954079792988	1.2955947319662313	0.18860202511407348	1.0
N-methyltransferase activity	2	3.4979136275740403	0.5717694068355511	0.8629706773542338	1.0
S-adenosylmethionine-dependent methyltransferase activity	46	38.6094801863878	1.1914172316730078	0.1403699587011644	1.0
plasma membrane tubulation	22	18.25102150788566	1.2054119814879694	0.2245635251578655	1.0
positive regulation of myoblast fusion	18	15.082168766704848	1.1934623115832326	0.2642316069906021	1.0
endocytic recycling	11	16.544813248667072	0.6648609346428381	0.9370745631489071	1.0
positive regulation of membrane potential	5	4.845757275473523	1.0318304685435167	0.53578821492679	1.0
SUMO transferase activity	19	21.060814805803957	0.9021493315996475	0.7014321324237232	1.0
positive regulation of protein sumoylation	22	10.196984435797667	2.157500596231815	0.0011792088418929303	1.0
ubiquitin-ubiquitin ligase activity	5	4.590671993079057	1.0891651609041226	0.48976553755655994	1.0
